"Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"Bb 😄😙😙😙😙😙😙😙💙💖💙💖💚💗💖💙💗💗💖💖💗💙💙💖💗💙💙💙💙💙💔💓💞💟💞💞💝💜❤💋👄💗🖓👣🖒🖓🖒🖒🖒🖓🖓🖓📔🏹🏹🏹🏹🏹🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵🏵","Belinda Chavez","https://yt3.ggpht.com/ytc/AAUvwnhrDNZtaxMKLKNq9XLXBFeFsFzbbIqDQrgLDg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9xcWOt4Ieov1jP2yymvzpw","UC9xcWOt4Ieov1jP2yymvzpw","0","1","2021-02-06T16:21:53Z","2021-02-06T16:21:53Z","Ugw3ThMK8nfEHXJRY5x4AaABAg",NA,"tJvCygyNH4I"
"Unsubscribe if you know what him and his dad get upto.. Wife pretends she doesn't know, and his ass should be in jail. Even his own daughter is scared of him.","Jerileigh","https://yt3.ggpht.com/ytc/AAUvwniqvR25jSGglSTYMnCMWWdmdFoJ4grLeTCkUVUpkg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCBMtAaxQU41Mfnyg2uuUK7w","UCBMtAaxQU41Mfnyg2uuUK7w","0","1","2021-02-06T12:16:04Z","2021-02-06T12:16:04Z","Ugy3RZeDF64WTwbpmZt4AaABAg",NA,"tJvCygyNH4I"
"soooooo Love BABY","عراق احلى ناس","https://yt3.ggpht.com/ytc/AAUvwng4YSahBWlv4GNhuv66OMe7zkQTZvYwH9TRJw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUY8TcBjFcNKwMQwPmoKtKQ","UCUY8TcBjFcNKwMQwPmoKtKQ","0","0","2021-02-06T05:29:17Z","2021-02-06T05:29:17Z","UgzQzcE4uR8DCQMpkrN4AaABAg",NA,"tJvCygyNH4I"
"omg I pushed and cried together <3","Bella E","https://yt3.ggpht.com/ytc/AAUvwniiicUphmZRAI0qAwlw1k_9tm5ZlNFr12IHDwYFRQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9z4Bsq-gja-b9AV87QcYng","UC9z4Bsq-gja-b9AV87QcYng","0","0","2021-02-05T17:57:08Z","2021-02-05T17:57:08Z","UgyQD37n9REZmXtq1Jl4AaABAg",NA,"tJvCygyNH4I"
"I love baby boy stell","Salomé López mercado","https://yt3.ggpht.com/ytc/AAUvwngvpwvTqA_qPqcRXY7JJktDNQJIZr5pME1s1Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnD-tatf3AUlmEUqfpauneA","UCnD-tatf3AUlmEUqfpauneA","0","0","2021-02-05T02:36:02Z","2021-02-05T02:36:02Z","UgynZQvp6BozgwpCEJp4AaABAg",NA,"tJvCygyNH4I"
"Girl","sarah Mountford789","https://yt3.ggpht.com/ytc/AAUvwnjX6h8hPBfbm7lGaeGg_RDGnaTmLf_5QLvKajr3=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCHZDmxeQxaGn6rdlDAZE49g","UCHZDmxeQxaGn6rdlDAZE49g","0","0","2021-02-04T21:13:59Z","2021-02-04T21:13:59Z","UgwVQmSob1CdaildkIF4AaABAg",NA,"tJvCygyNH4I"
"catherine i hope that you were delighted with lol ok i want you to know that you tought you couldnt do it but you just did it congrats on baby steel","Alphaz_ Shadow","https://yt3.ggpht.com/ytc/AAUvwngFYvZnL2adQpYVxJtsmjkGxCDbUNL9GPPO32iqmg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJHUQvaBmtABBhH3ln7ItjQ","UCJHUQvaBmtABBhH3ln7ItjQ","0","0","2021-02-02T20:04:35Z","2021-02-02T20:04:35Z","UgwD_7anQJum4IQ7lB14AaABAg",NA,"tJvCygyNH4I"
"She is so strong","Laiba Jimeal","https://yt3.ggpht.com/ytc/AAUvwnjWQJbuWhDMDRCcJMpjEQbKkoKI739OwBZLZQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC81ue8OGkKWy6GZhXKYUsWg","UC81ue8OGkKWy6GZhXKYUsWg","0","0","2021-02-02T14:55:33Z","2021-02-02T14:55:33Z","Ugy_o70ITYfcf6VdeRd4AaABAg",NA,"tJvCygyNH4I"
"im haveing a baby too","Iyla L. Ford","https://yt3.ggpht.com/ytc/AAUvwniPVk_adn38mPuSsiBnyZap6dbOjpsB6oGFzw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCfJy8ttWNcFNuFM5j7G3XRA","UCfJy8ttWNcFNuFM5j7G3XRA","0","0","2021-02-02T14:15:33Z","2021-02-02T14:15:33Z","UgxFDB0oc246s5Wvytd4AaABAg",NA,"tJvCygyNH4I"
"Heads up for all the people giving Austin crap for looking in the camera during the delivery, it’s obvious he’s trying to point the camera so we can see the birth properly. Stop nitpicking and be excited that we as random strangers get to be a part of their most special moments!","Gloria Jones","https://yt3.ggpht.com/ytc/AAUvwnh_Jld6V0tJKUwFu2FR7C3DSPgkIqd6scR4xg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCK3ijbViq8eNcNgNinaDGGw","UCK3ijbViq8eNcNgNinaDGGw","0","0","2021-02-02T03:00:29Z","2021-02-02T03:00:29Z","UgyqmsnaexA0cN1owdJ4AaABAg",NA,"tJvCygyNH4I"
"I’m gonna have threee kids and the last ones a boy","alixlea plays","https://yt3.ggpht.com/ytc/AAUvwngN-BG18W3L1epwhoTZ853acDXq4vMu3nCzlafb=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJDKHvYY4bwIObiNzqmaXOA","UCJDKHvYY4bwIObiNzqmaXOA","0","0","2021-02-02T02:10:23Z","2021-02-02T02:10:23Z","UgyIJM5m-CfL1Ot-hsR4AaABAg",NA,"tJvCygyNH4I"
"I don’t mind family channels... I don’t mind family channels that monetize there videos... it’s the family channels that shove cameras at there children’s faces 24/7 and profit out of every second of it as if they’re merely ATM machines...","Ube","https://yt3.ggpht.com/ytc/AAUvwnhQKMbudtb-hD3Fn_0Faugq_FPiWkJ9O9cXyA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgBHVYwLzxu_GPa54kypytA","UCgBHVYwLzxu_GPa54kypytA","0","1","2021-01-30T03:10:46Z","2021-01-30T03:10:46Z","Ugw-6o7Idu3SKUiEGEh4AaABAg",NA,"tJvCygyNH4I"
"I was pregnant when I watched this and wondered why she didn’t yell while giving birth and realized she took the epidural for pain. I recently gave birth and had the epidural myself and when I pushed my baby I felt no pain but pressure. The only hard thing was the breathing in and pushing while holding breath in","Leslygx3","https://yt3.ggpht.com/ytc/AAUvwnh-oeAWLHeH3wtPw44Kzlh6bxtTFhEWzeORJ0AArg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUMaBvYGBLWwNHbJn8U-cqA","UCUMaBvYGBLWwNHbJn8U-cqA","2","34","2021-01-28T19:17:18Z","2021-01-28T19:17:18Z","UgyLjKzf6iDd48dtSMp4AaABAg",NA,"tJvCygyNH4I"
"Zxfxdvhcvh😭😭😭😭","Kalilu Trawally","https://yt3.ggpht.com/ytc/AAUvwniyWrxavQeXepjPzsbR6kBcbNd7nLf9Cq6uWQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCFPcb_Yu-Zld7p36iGbP_hA","UCFPcb_Yu-Zld7p36iGbP_hA","0","0","2021-01-28T16:51:46Z","2021-01-28T16:51:46Z","Ugyw3M12ggvsEqSULmR4AaABAg",NA,"tJvCygyNH4I"
"I’m sorry but why are they monetizing a video focused around their new born kid. Its like they profit out of their own children from the day they are born. Disgusting...","Ube","https://yt3.ggpht.com/ytc/AAUvwnhQKMbudtb-hD3Fn_0Faugq_FPiWkJ9O9cXyA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgBHVYwLzxu_GPa54kypytA","UCgBHVYwLzxu_GPa54kypytA","0","1","2021-01-28T05:04:35Z","2021-01-28T05:04:35Z","UgyjT6vF1U8Fr-hNRkV4AaABAg",NA,"tJvCygyNH4I"
"Him trying to get out of delivering the baby 😆😆😆😆","jalyn delrey","https://yt3.ggpht.com/ytc/AAUvwniPbv9zUgdhDeqCtjmtdclinaOZfjV0IJgoVgdagQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIPdMkAiIP4kr4QTyCs_r_A","UCIPdMkAiIP4kr4QTyCs_r_A","0","0","2021-01-27T11:16:44Z","2021-01-27T11:16:44Z","UgxmYG2gqKuBb0z3n4t4AaABAg",NA,"tJvCygyNH4I"
"Get a real job","Michelle Cordeiro","https://yt3.ggpht.com/ytc/AAUvwni3yg6kAAA1cjCF_DxEiGAuM7ik1eBao98dsg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiJoRkKxjAKpyvGpBljvdHg","UCiJoRkKxjAKpyvGpBljvdHg","0","0","2021-01-26T18:42:16Z","2021-01-26T18:42:16Z","UgwvaTVqcPSdmHdeNCl4AaABAg",NA,"tJvCygyNH4I"
"That’s how they make there money. And have new cars a new home. With making easy money. Just to make videos","Michelle Cordeiro","https://yt3.ggpht.com/ytc/AAUvwni3yg6kAAA1cjCF_DxEiGAuM7ik1eBao98dsg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiJoRkKxjAKpyvGpBljvdHg","UCiJoRkKxjAKpyvGpBljvdHg","0","0","2021-01-26T18:42:03Z","2021-01-26T18:42:03Z","Ugxm3ARGTpFlwV_SXLt4AaABAg",NA,"tJvCygyNH4I"
"LMFOAOAOAO WHAT HAPPENED TO HOME BIRTH 😭😭✋🏽✋🏽","Sameeha","https://yt3.ggpht.com/ytc/AAUvwnhfzWx-iQnpP32P3qH7rPWswh7KWa9CzqFnfKPR4g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWWBvtE-qhr3Z3MkZteiXkg","UCWWBvtE-qhr3Z3MkZteiXkg","1","2","2021-01-26T11:49:35Z","2021-01-26T11:49:35Z","UgwqP4yXeZ8Lr8rIEDx4AaABAg",NA,"tJvCygyNH4I"
"😘😘😍😘","Vilma Barrera","https://yt3.ggpht.com/ytc/AAUvwnjY0kFixTIOn1gLZ3DlCOqnNA1jGa7VsCgmvDTw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzFfjkH5Ccqtu3_n72UwmIA","UCzFfjkH5Ccqtu3_n72UwmIA","0","0","2021-01-25T03:41:17Z","2021-01-25T03:41:17Z","Ugy25qOccDh5VEPs8ix4AaABAg",NA,"tJvCygyNH4I"
"she looks gorgeou","kimsue miller","https://yt3.ggpht.com/ytc/AAUvwngR26mc00VcYYuntlwTfBwhDdKQVsUFoMtZx9Jd=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCMp6GcnOra8vqLQlMUUdiog","UCMp6GcnOra8vqLQlMUUdiog","0","0","2021-01-22T19:20:25Z","2021-01-22T19:20:25Z","UgxJ7dfoO3p1ABHiGGd4AaABAg",NA,"tJvCygyNH4I"
"Dude this is just wrong image being born amd the first thing I see is a camera so wrong have birth with peace","Alien ElinPup","https://yt3.ggpht.com/ytc/AAUvwnjcYK-04-sIgbi2DVC0wRu1u67EAGEMj4FuS8Ox=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCt7KW8V8hr2aX4Jda-wNb1w","UCt7KW8V8hr2aX4Jda-wNb1w","3","0","2021-01-22T02:32:34Z","2021-01-22T02:32:34Z","Ugx6CVOryk84qhQAQvh4AaABAg",NA,"tJvCygyNH4I"
"i cried that my mom came and cried to","JOSMARY MORA","https://yt3.ggpht.com/ytc/AAUvwngyTEUrzUrPh13mMMr9sI5RsdrtqKd5jA15MQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1sU2x0zbkZmU53FCxUhx7A","UC1sU2x0zbkZmU53FCxUhx7A","0","0","2021-01-21T21:35:21Z","2021-01-21T21:35:21Z","UgxhiHelTQPyglJkof54AaABAg",NA,"tJvCygyNH4I"
"Now they have another kid to exploit for money","Bubble Bass","https://yt3.ggpht.com/ytc/AAUvwnh44ceBLauvwm6QBR_2KZY0V4-8iCRmmNInWXhE=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCxwhD16MGAKb3tjYgcM1JWQ","UCxwhD16MGAKb3tjYgcM1JWQ","0","0","2021-01-21T18:20:25Z","2021-01-21T18:20:25Z","UgzlNHsFrCl3niwBHwB4AaABAg",NA,"tJvCygyNH4I"
"🤮🤮","Makayla Johnson","https://yt3.ggpht.com/ytc/AAUvwniM2MrKm-W4Ih1kr0dOX51h5NRR9A_GeT-59g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_ls4LTR3Y03OCS5Y6YctJw","UC_ls4LTR3Y03OCS5Y6YctJw","1","0","2021-01-20T17:15:03Z","2021-01-20T17:15:03Z","UgwNhdHC54ctlNsJ_U94AaABAg",NA,"tJvCygyNH4I"
"You guys realize Catherine had to hold her legs while she was pushing right.... Austin couldn’t have held her hand if he wanted","yeeitscharmaine","https://yt3.ggpht.com/ytc/AAUvwnhejw6Ncos-i_EeMPDop86PLR27AZE7Q5Og5Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpejwO8gXPA5J5wLTe9lb5A","UCpejwO8gXPA5J5wLTe9lb5A","0","0","2021-01-20T07:20:57Z","2021-01-20T07:20:57Z","Ugx5U6IeppwEsxqt05N4AaABAg",NA,"tJvCygyNH4I"
"Ths s not real wow she s delivering a baby how s that soo easy?! Its not real 😳😳😳😳😳😳 i was almost dead while giving birth how is it possible??????????!!!!!!!!","sajida ashrafi","https://yt3.ggpht.com/ytc/AAUvwni_1FXhXEtCNfOgliFyV1UEOUHaGrwEpKQVbQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCT32rLGtEyuD5loG3PsUVA","UCCT32rLGtEyuD5loG3PsUVA","0","0","2021-01-19T09:39:36Z","2021-01-19T09:39:36Z","UgykC326rV6mX_vfy0F4AaABAg",NA,"tJvCygyNH4I"
"Boy names that mean you want to work for me","Katrina Williams","https://yt3.ggpht.com/ytc/AAUvwnhZELUF0Acy02ovQ1Euj6wz6eZMUJN6KA8-10-FTQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAp0GgiKaQnwDo76R9uKsmA","UCAp0GgiKaQnwDo76R9uKsmA","0","1","2021-01-18T01:13:40Z","2021-01-18T01:13:40Z","Ugyg3q-Wf8WtPxVBPft4AaABAg",NA,"tJvCygyNH4I"
"Love this video so much ace family 💛😇🤗😍😋","Gianna Garate","https://yt3.ggpht.com/ytc/AAUvwnhlAKiRKd5BdUxT9vcy3d0T7XhDqyDY2NUj0Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCGYYEe_QlmhWT_NcMd3O8Tg","UCGYYEe_QlmhWT_NcMd3O8Tg","0","0","2021-01-17T20:44:36Z","2021-01-17T20:44:36Z","Ugz_XajK5kWPYy50IZZ4AaABAg",NA,"tJvCygyNH4I"
"Who else is obsessed with the intro😍😍","A song","https://yt3.ggpht.com/ytc/AAUvwnhh6nVbCqOZ8m6eL5pwjRBuggT8ld9MvNi56w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgAbfpPiT4GJrDEA1oaiOnw","UCgAbfpPiT4GJrDEA1oaiOnw","0","0","2021-01-17T07:40:06Z","2021-01-17T07:40:06Z","UgyzKQsMTO7NBknBDD14AaABAg",NA,"tJvCygyNH4I"
"Dustin dont act like that","Serjee Serjmyadag","https://yt3.ggpht.com/ytc/AAUvwngoruJuCvJiYp_7adyE7gPAzmoyupap__qxvQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcoxcQjsufNep1_st080pog","UCcoxcQjsufNep1_st080pog","0","0","2021-01-16T20:41:13Z","2021-01-16T20:41:13Z","UgxywZ5QH4vjRLA0ng14AaABAg",NA,"tJvCygyNH4I"
"I like the ace family thank you for sharing this video","SiimplyDaisyy","https://yt3.ggpht.com/ytc/AAUvwniRntWYX8LrHdC3EahTA5TvCDt9BAlQFTmo5nbpHg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCKFJFk9mLDF5BB4gRuZVw6Q","UCKFJFk9mLDF5BB4gRuZVw6Q","0","0","2021-01-15T01:25:44Z","2021-01-15T01:25:44Z","UgynJQkHDTw35gOVwgp4AaABAg",NA,"tJvCygyNH4I"
"وش صار","sami Soos","https://yt3.ggpht.com/ytc/AAUvwnhBNTWNK6gZIh29N-GDhpil5035BekgR2zKbReTaQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6JUSFZcZyKBuykQFN6Cv8g","UC6JUSFZcZyKBuykQFN6Cv8g","0","1","2021-01-15T00:37:37Z","2021-01-15T00:37:37Z","UgzhIgUoJ2klaYt_cZ14AaABAg",NA,"tJvCygyNH4I"
"Who else thinks the Doctor almost sounds like Cher? :)","Lil American","https://yt3.ggpht.com/ytc/AAUvwng3uKkTiHYmGkRgzRzzKkdiTqKiXXZQW7yv9uuRbw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLZ8BjFhU5ReawMhZF2Hpyg","UCLZ8BjFhU5ReawMhZF2Hpyg","0","0","2021-01-14T17:53:09Z","2021-01-14T17:53:09Z","Ugxv45Icx_Q5Jk-KtJl4AaABAg",NA,"tJvCygyNH4I"
"hi the ace family love baby 10000 love ace","Fam jam girls","https://yt3.ggpht.com/ytc/AAUvwnjDW8csbfbW4OSjIo8mlQjY7I4DgJPBLxdsjD9f=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCe-qd197DrmhJJYzfB14jDw","UCe-qd197DrmhJJYzfB14jDw","0","0","2021-01-14T14:21:49Z","2021-01-14T14:21:49Z","Ugwm3LUttnulzmKU6MJ4AaABAg",NA,"tJvCygyNH4I"
"WHY ARE YOU RECORDING YOUR WIFE GIVING BIRTH like I get it you got to get those views but still this is getting out of hand!","April Sanders","https://yt3.ggpht.com/ytc/AAUvwnhzTTfiGL3ez-fjEaKXyUY5bDONY8GIuwrhtg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChCI957rRYEuOqUivDndcsg","UChCI957rRYEuOqUivDndcsg","0","0","2021-01-14T02:29:21Z","2021-01-14T02:29:21Z","Ugz4I4-ax7bUoLDzF-94AaABAg",NA,"tJvCygyNH4I"
"Love the doctor was the best !!!! thats so amazing 😻!!! Can’t wait to become a nurse after that video","Sarah Artis","https://yt3.ggpht.com/ytc/AAUvwnjuLUB7vGP2JGEzjO6O41Zc6aXsp_5bCpR_BA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpRcjcLepLgTcdNaMOP5D6A","UCpRcjcLepLgTcdNaMOP5D6A","0","0","2021-01-13T16:54:50Z","2021-01-13T16:54:50Z","UgwtOleNsH0gZe-beEJ4AaABAg",NA,"tJvCygyNH4I"
"The phycic or how ever you spell it was right","Razzez YT","https://yt3.ggpht.com/ytc/AAUvwniCx8xIwkeBw478tChClIIkMMBzEzIuGJsjpTBCzw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyVFTz5WAZJ5IbG_KDBk0xg","UCyVFTz5WAZJ5IbG_KDBk0xg","0","0","2021-01-13T04:35:00Z","2021-01-13T04:35:00Z","UgwxyV1fAFuvBIOsXXB4AaABAg",NA,"tJvCygyNH4I"
"Add me back to the fair with 3","sis and bros 4life","https://yt3.ggpht.com/ytc/AAUvwngGJYBQvpejkOhsrIJIJ_C0ieyljaqSAxW4y0SB=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCV2T3x5LLdfWbRkKt7p0H4Q","UCV2T3x5LLdfWbRkKt7p0H4Q","0","0","2021-01-13T01:39:26Z","2021-01-13T01:39:26Z","UgzruqY4KgyJG39fp-Z4AaABAg",NA,"tJvCygyNH4I"
"3:00 she looks soooo adorable❤️❤️","Aarsheia Bhalla","https://yt3.ggpht.com/ytc/AAUvwnjOZvEc5BcrgO9sHvt-qTNWUqwKA8tHLkAURA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5NigmrWeVuJhM7JiHZKQyw","UC5NigmrWeVuJhM7JiHZKQyw","0","0","2021-01-12T15:59:59Z","2021-01-12T15:59:59Z","UgzqY3oOFkXHvuW1kaV4AaABAg",NA,"tJvCygyNH4I"
"Having a baby is so painful so that's why i shouldn't have kids cause its scary","Melanie Aburto","https://yt3.ggpht.com/ytc/AAUvwniciYpksKhUVGI5Rjzn1UloPBSUgIdaJMOMvg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7VSMVCLmY-e-KlefP_ejaQ","UC7VSMVCLmY-e-KlefP_ejaQ","2","1","2021-01-11T12:28:21Z","2021-01-11T12:28:21Z","UgzeCLXvCRMwjBUZWHt4AaABAg",NA,"tJvCygyNH4I"
"Boy","Tiarra Lord","https://yt3.ggpht.com/ytc/AAUvwnj6KEk2FahZ-NgLElHoBhFwqKZ2EvB9LC8ZeU9Lsw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAN6N3uES2ab9UuDGsmMucA","UCAN6N3uES2ab9UuDGsmMucA","0","0","2021-01-09T23:54:52Z","2021-01-09T23:54:52Z","UgweJGujcI5ACdakkwR4AaABAg",NA,"tJvCygyNH4I"
"Good job  love you","Tico Gooo","https://yt3.ggpht.com/ytc/AAUvwniXStSb8l5XGBR4RfMwvlPTQvUX8MnsIPS5Ig=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6ELGoZbGynTi7_kZLLY1pg","UC6ELGoZbGynTi7_kZLLY1pg","0","0","2021-01-08T19:01:21Z","2021-01-08T19:01:21Z","UgzjKi6Ge8JPt02WhXl4AaABAg",NA,"tJvCygyNH4I"
"OMG CONGRATS CATHERINE AND AUSTIN I LOVE U GUYS ❤❤❤","Vale gomez","https://yt3.ggpht.com/ytc/AAUvwnghogoQHQpcFV45PlX2NRaSpQI1yrPtn5gKt1sJ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCylMYx-H1PVEnm91ESGSCpg","UCylMYx-H1PVEnm91ESGSCpg","0","0","2021-01-08T18:19:53Z","2021-01-08T18:19:53Z","Ugw0ZLp0CgRXLMA5vL54AaABAg",NA,"tJvCygyNH4I"
"OmG THAT girl was right","Lila Rawlins","https://yt3.ggpht.com/ytc/AAUvwnh3ElrjK34wVE8Dom7CxRj3vThzLJqTHr0iAg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbQJEQlse98VL3GKH8kzfAQ","UCbQJEQlse98VL3GKH8kzfAQ","0","0","2021-01-08T04:23:36Z","2021-01-08T04:23:36Z","UgzG3ldBnr_JvR3X5uB4AaABAg",NA,"tJvCygyNH4I"
"Typical narcissistic Austin looking at himself in the camera at himself the whole time while talking to Catherine yeah you got this let me see how my hair looks yup you got this just checking myself in the camera 🤦🏻‍♀️","Michelle Weigele","https://yt3.ggpht.com/ytc/AAUvwngLXTw6OsWAeiAUi0AVTIAUkNEv4uBe06EsEw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwTc36AiUg5r7FMSDJO4TLg","UCwTc36AiUg5r7FMSDJO4TLg","0","0","2021-01-06T13:27:28Z","2021-01-06T13:27:28Z","Ugxd5f0Y2ONGYH0B35V4AaABAg",NA,"tJvCygyNH4I"
"Who else was pushing while watching?","HB HB","https://yt3.ggpht.com/ytc/AAUvwnjWJKBQ19vbfYpRBIiSn0zRUks5p-_8OAmP2A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRLsobBWWIX-ZGaCy1MN7cQ","UCRLsobBWWIX-ZGaCy1MN7cQ","0","0","2021-01-06T02:10:14Z","2021-01-06T02:10:38Z","UgxRrFiDmk01i5FXJ1B4AaABAg",NA,"tJvCygyNH4I"
"I'm questioning why this is on YouTube freaking weirdos stop it what the f*** any normal human being won't see this if anything weirdos will come and see this","MrLonewolf","https://yt3.ggpht.com/ytc/AAUvwngIiLApuKWNcu5PMrw72wjhEVHhCESKUXM4cg1WrQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCF-rOUSiofGez_t4yofNv8g","UCF-rOUSiofGez_t4yofNv8g","0","0","2021-01-05T10:19:37Z","2021-01-05T10:19:37Z","UgxnlBb8j063w6BM0sZ4AaABAg",NA,"tJvCygyNH4I"
"Congratulations 👏 its a boy!!!!!","Julian Pupo","https://yt3.ggpht.com/ytc/AAUvwngVgzAwNnNcXHyicdxhWv2IwtyT9SKrjR4nPg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXD0VhDZ-388txKuZsSmZfg","UCXD0VhDZ-388txKuZsSmZfg","0","0","2021-01-03T20:50:14Z","2021-01-03T20:50:14Z","Ugz_e0UGmxSoQYnkZud4AaABAg",NA,"tJvCygyNH4I"
"Omg no way a side kick told u that and it happened","Jessie-mae Burley","https://yt3.ggpht.com/ytc/AAUvwniznbubXYLjVYit6Fh_9wXekNhTSJ0jYMq-_A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCiscQ5_weeHfwsjRlGud39Q","UCiscQ5_weeHfwsjRlGud39Q","0","0","2021-01-03T01:15:51Z","2021-01-03T01:15:51Z","Ugwxvh3zoDlPvFE2fwx4AaABAg",NA,"tJvCygyNH4I"
"it feels pain by her face","iiexmma","https://yt3.ggpht.com/ytc/AAUvwniCe7fcPaSwMfr-xT0-kv-ZEUL9e9MrcIhUe3kEmw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCK-5J2Dj544ldr74wLpBZ9Q","UCK-5J2Dj544ldr74wLpBZ9Q","0","0","2020-12-31T09:51:14Z","2020-12-31T09:51:14Z","Ugxpw3F8-Ecs9qBpErV4AaABAg",NA,"tJvCygyNH4I"
"Ace family you are the best family on the world i really love you with steal baby but all best wishes the prince family are always coping your words but love you ❤️❤️","Shaz Pop","https://yt3.ggpht.com/ytc/AAUvwng3RZdb4my1qFC12syHNUhCQfmKkwBQpkZD6g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJ0ig0Mq9AO7ZyejyhL76Yw","UCJ0ig0Mq9AO7ZyejyhL76Yw","0","1","2020-12-30T10:48:08Z","2020-12-30T10:48:08Z","Ugzp78KV38KvBKVo4MN4AaABAg",NA,"tJvCygyNH4I"
"Don't u just love how Austin left us to go see his son that made me cry it wS so sweet","Maria","https://yt3.ggpht.com/ytc/AAUvwnid-40sstEYhaHiq03vc5q3_zJ1-kWEQo0DRxVSUw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIoeb3dpgqb19cNBqaGNV6Q","UCIoeb3dpgqb19cNBqaGNV6Q","0","2","2020-12-30T09:08:17Z","2020-12-30T09:08:17Z","UgxVz90qhJQCKuF2g5R4AaABAg",NA,"tJvCygyNH4I"
